seed	n_docs	lang	bytes_gmean	bytes_gstd	bytes_total	chars_gmean	chars_gstd	chars_total	tresholded_vocab	vocab_size	words_gmean	words_gstd	words_total
1708183297	1000	an	784.130819294029	6.23520866310998	2853231	773.027685525527	6.21965645385945	2813618	4201	51065	129.128600761381	7.83227751953318	539817
1708183297	1000	ca	4994.19277611576	4.64097998303113	12817134	4868.2142768008	4.64825824342376	12510555	9563	124291	924.218881561129	4.66466842992705	2375709
1708183298	1000	an	779.714533828168	6.28493386280704	2691874	769.061943502215	6.2661628382361	2653870	3984	49421	127.160493393793	8.05245806330063	510629
1708183306	1000	ca	5353.0704236497	4.70877769595169	13807235	5216.75149642259	4.71735828139228	13475415	10161	128139	990.038106649924	4.73640478723004	2554738
1708183315	1000	ca	5391.02766079485	4.68030454393149	13636727	5252.56856226464	4.68940218536133	13306837	10031	129382	1000.09013476686	4.69912594366591	2528939
1708183349	5000	an	613.250897185728	5.69504840990853	10406762	604.411339952883	5.69307850169885	10285871	6321	134339	106.648786035289	7.42477540153324	2300016
1708183357	5000	an	613.763633138357	5.65726987031583	10365273	604.925515316487	5.65529409065734	10244625	6343	134180	106.721604653061	7.38243142077124	2290201
1708183364	5000	an	613.566162964087	5.65406325225496	10373508	604.727130432296	5.65225477951325	10253233	6334	134379	106.837597052417	7.38753997634123	2296948
1708183371	5000	an	616.974128924877	5.65074581152064	10388052	608.01790796463	5.64927415743309	10267342	6298	134388	107.498931377224	7.37200515390178	2297571
1708183378	5000	an	614.098068461314	5.62136236468114	10322006	605.182174292202	5.61985205748407	10201976	6278	133581	106.892762951695	7.34859219692645	2288337
1708183379	100000	sr	1974.82683596503	3.39870017879219	473867086	1164.67265795919	3.38544210982402	277680031	81215	1507243	227.701892609758	3.31334935055183	53305944
1708183431	10000	an	738.008791464724	4.08484901314127	17542250	727.339211247755	4.08572105133506	17328254	9488	193334	134.643975903617	4.89565984829999	3724123
1708183442	10000	an	739.020287036343	4.09104342877809	17590633	728.359557891443	4.09185609962926	17376260	9494	194639	134.86124778978	4.90276834180357	3734615
1708183454	10000	an	738.483009595094	4.09064795371157	17577590	727.797602002068	4.09143205801175	17362343	9496	194264	134.796029307703	4.90087654574801	3730190
1708183466	10000	an	739.807674295418	4.08888919332233	17610614	729.120641398976	4.08976749665213	17396101	9507	194723	134.956403658799	4.89993835230476	3736760
1708183477	10000	an	738.898930558143	4.08597717420927	17554351	728.199615574914	4.08672031278065	17339549	9503	194325	134.814077733	4.89648474032195	3726129
1708183528	500000	ar	1162.71404199728	3.48884925611068	1515582544	656.434037035312	3.49189325021084	853623811	114950	2822884	123.416428138098	3.4936587763659	162567521
1708183608	100000	sr	1974.52989426165	3.39817519387017	473736882	1164.51447707412	3.38498937300197	277617661	81191	1506882	227.672324647379	3.31299950387411	53297092
1708183634	1000	io	1480.63899707292	3.42089570880942	2917314	1477.17611438948	3.41732388967185	2907984	2980	40597	300.807471660204	3.44103754582506	594824
1708183636	1000	io	1423.93322088374	3.47143247823245	2890454	1420.82526266264	3.46817781167547	2881706	2978	40863	289.097418456003	3.50051873763869	589205
1708183638	1000	io	1496.01399329268	3.40165991886472	2926100	1492.39056866627	3.39813168911174	2916599	2939	40170	303.709310840016	3.43063090443554	597969
1708183640	1000	io	1449.01482412813	3.38198604516961	2846587	1445.60935869015	3.379027188296	2837839	2885	39345	294.818855395023	3.41322427047838	583217
1708183641	1000	io	1476.68986298843	3.46390549930113	2990906	1473.26276536404	3.46066254294499	2981569	2969	41085	299.975151001194	3.48233661947449	608129
1708183665	500000	es	2192.77920671812	3.53208440857254	2458198404	2149.44763020358	3.53254245184877	2409727367	94477	3266136	405.425061713455	3.56595720970158	457164907
1708183692	5000	io	693.707679904567	3.63862607129367	8298890	688.449076221876	3.65974496269079	8269751	5104	78802	142.758410307267	3.61486336106421	1698494
1708183698	5000	io	694.173660322756	3.61477013186932	8256883	689.1204993514	3.63442023636601	8228110	5057	78587	142.666163532105	3.59438775581052	1689365
1708183703	5000	io	688.576295853408	3.63119784742305	8246827	683.464672203847	3.65151330829982	8217991	5065	78472	141.585262582114	3.60621583869426	1686507
1708183708	5000	io	692.172886050742	3.63067848796206	8251716	687.035710863295	3.65111519866305	8222955	5069	78626	142.47706304311	3.60700179611162	1689288
1708183713	5000	io	687.645969888972	3.64035128599854	8250922	682.410715860597	3.66160417586257	8222047	5071	78813	141.346338494431	3.61813121181987	1687621
1708183766	10000	io	997.007515576533	3.13967363311908	17071886	990.404405542565	3.15525481528143	17004223	4908	113545	213.626289292704	3.23299538946237	3692634
1708183777	10000	io	995.039431656843	3.14503855703498	17062657	988.442440015549	3.16083457425231	16995390	4896	113416	213.158920257244	3.23911369447968	3690368
1708183788	10000	io	995.635257033245	3.1451837989705	17098390	989.023244440627	3.16093241920091	17030672	4931	114521	213.335028393946	3.23767670152615	3697910
1708183799	10000	io	993.556815172691	3.14264643495197	17016843	986.99248513109	3.15836496273708	16949973	4874	113024	212.824574374057	3.23649517304038	3681147
1708183809	10000	io	990.965296585933	3.15172855834345	17033903	984.397044494072	3.16754504686405	16966929	4904	113611	212.252635405447	3.24635640358779	3684868
1708183824	100000	sr	1974.34203708042	3.39828593708024	473719556	1164.38563781492	3.38505437161333	277597137	81186	1506686	227.645211489513	3.3130406247672	53293412
1708183843	500000	ru	3046.7602886772	3.56446232347695	3562050482	1720.06581183734	3.55675130230282	1999512762	201998	4830268	304.132037390172	3.53751215182542	351541385
1708183891	500000	zh	927.999020497411	4.01436415286518	1307454314	361.991719741842	4.06762953737684	513963597	61289	1825115	213.538766367067	4.02001611108106	302765552
1708183910	500000	pt	909.262722993401	3.9096976396325	1315806833	882.189030964002	3.92341950284793	1280319588	75748	2287382	167.764092950452	4.00955649482214	247809039
1708183916	500000	it	1283.32020686199	4.43430522452261	1857064763	1270.22986658389	4.44830244985138	1843367946	103022	3021904	221.024672287607	4.72576409994197	333766895
1708183959	500000	uk	1835.68803236848	3.34943934991668	2063960631	1041.06592506406	3.34119922675327	1165174675	161736	3793640	182.708718203439	3.37996571126682	207029421
1708183969	1000	diq	440.04961451318	2.90293520428984	918013	404.874603350374	2.89100164228308	839929	3202	33529	79.1158531564873	3.01109896645649	175432
1708183970	1000	diq	467.463303852042	2.91767142273107	943789	430.456637333137	2.90564739927972	862805	3238	32036	84.2400124311346	3.01861083172365	178174
1708183971	1000	diq	451.91957961098	2.88970601528196	925658	416.223474283773	2.87690982066973	846461	3215	32502	81.0768821962325	2.99597263366882	174925
1708183972	1000	diq	462.611484804777	2.8683034068028	918687	426.069778669151	2.85586933265278	840232	3154	32471	83.0755940796668	2.96494583177326	173730
1708184013	500000	de	2891.50342646905	3.28769781579067	2887082752	2843.30270426042	3.28643218310067	2837048622	186355	5906059	482.092422363472	3.28674691957052	479531427
1708184020	5000	diq	365.60155349131	2.87187818416668	3849251	337.306441183297	2.87895296541242	3563800	9623	106998	63.5475842945299	3.06666296966429	729392
1708184023	5000	diq	365.699202653417	2.87845001332066	3813011	337.405335550493	2.88533994058334	3527701	9574	104902	63.5868226385726	3.07725898283483	722132
1708184025	5000	diq	367.039156645229	2.88840233819562	3934173	338.545637911404	2.89532883407706	3643322	9827	108036	63.7905914080935	3.08305617967226	746256
1708184028	5000	diq	364.184637713838	2.86917214938386	3846218	335.915764472978	2.87624686670421	3559721	9598	105332	63.2276740477574	3.06584535841563	728125
1708184031	5000	diq	364.846223919189	2.87291756882657	3812699	336.543860565367	2.88002418230881	3528013	9554	105613	63.3508875791062	3.06593824612339	720221
1708184041	100000	sr	1974.56860850983	3.39831948759464	473728163	1164.51436968184	3.38513809078521	277608804	81187	1506916	227.665319017669	3.31315236716901	53294378
1708184081	10000	diq	311.749575278879	2.88937778370756	6627243	287.852015079045	2.89487454710464	6146325	13383	156573	53.9590112541269	3.0523986374578	1243960
1708184086	10000	diq	311.718296203764	2.88808352325862	6637212	287.833098147298	2.89377393644194	6156231	13424	157064	53.922931333616	3.05454838382061	1245834
1708184091	10000	diq	312.784989154132	2.88374342948409	6619016	288.799176392167	2.88934709180756	6136312	13346	155709	54.1023957753772	3.04858198618508	1239899
1708184096	10000	diq	310.64679136726	2.88314825052475	6575668	286.810165146592	2.88872758738872	6095972	13256	154786	53.7283695191797	3.04718329565276	1232119
1708184101	10000	diq	311.90345960752	2.88464625801234	6574370	288.008184745436	2.89015192610928	6096134	13282	155589	53.9674886955642	3.04832325558715	1235111
1708184254	1000	vo	239.0489724621	3.46986161398354	623258	222.191175178243	3.50674263331079	586488	1382	18151	42.8398511693632	3.92513696823898	120497
1708184255	1000	vo	237.849286252405	3.34994820660216	583443	221.056871502123	3.38772679301918	550290	1277	16890	42.4427980607171	3.78420761769777	110587
1708184257	100000	sr	1974.71599948955	3.39830956509185	473757677	1164.59153023286	3.38509195409626	277623711	81185	1507121	227.683053081749	3.31307732056734	53296893
1708184304	5000	vo	274.646001829511	2.97343930158597	2823830	258.510060538767	2.97800583440662	2656183	2166	39184	54.278668888435	3.18883787840191	574979
1708184306	5000	vo	275.245062639421	2.97613222574362	2831085	259.108325210002	2.98035230831068	2662929	2160	39161	54.412041797732	3.18827318705691	576296
1708184308	5000	vo	272.915407585186	2.9666591896391	2792413	256.888949404941	2.97115279999546	2626429	2137	38610	53.9235509934697	3.18233543638056	568760
1708184310	5000	vo	273.76677671287	2.97268099442248	2817829	257.690753153553	2.97712727437823	2650596	2170	39173	54.1094447078538	3.18543693607043	573471
1708184312	5000	vo	274.875889662791	2.97312809831311	2815087	258.715753037047	2.97761674802889	2647484	2145	38644	54.3225019528079	3.18938798003092	573693
1708184357	500000	fr	2456.59960503566	3.63972154619953	2785523860	2381.66587576292	3.63659664335534	2697647699	96532	3351509	446.492946156713	3.68526494424363	509316962
1708184363	10000	vo	457.089029094937	3.48887064428034	9147266	430.346282366015	3.46834240545084	8555118	2571	55611	94.8973173932571	3.6321452607149	1928693
1708184369	10000	vo	456.143735710447	3.49002951633019	9136205	429.484596163873	3.46934932617112	8544912	2573	55556	94.6987889747369	3.63278484256372	1926234
1708184375	10000	vo	456.063290401474	3.49033466244909	9134163	429.429301685144	3.46960643447948	8543244	2571	55564	94.6905916964722	3.63311474301427	1925873
1708184381	10000	vo	456.085873297815	3.48991383406104	9132756	429.430486103511	3.46919033538376	8541684	2567	55458	94.7016430857169	3.6323746073688	1925799
1708184388	10000	vo	456.440517842251	3.48688327300219	9133706	429.735659504072	3.46642070353593	8542590	2567	55614	94.7750590104558	3.62941743234126	1925811
1708184527	50000	sr	2250.90726432275	4.10900395417013	307705150	1311.02601053057	4.08074723023151	178697194	68018	1137396	256.267739191336	3.87955267705898	33909128
1708184537	1000	sco	1063.73606033807	2.9004510309945	1917198	1057.86396755126	2.90320782030596	1909400	3264	37701	205.601638320291	3.0234220572724	387184
1708184538	1000	sco	1091.45976213948	2.86448432541737	1926149	1085.71767026167	2.86753642518041	1918615	3300	36572	210.683872498799	2.99858379507687	387251
1708184539	1000	sco	1072.96478757608	2.88219222185258	1928535	1067.23273846004	2.88546845143251	1921442	3277	37077	208.078481809043	2.99385052330478	388499
1708184540	1000	sco	1083.2158026799	2.83719955963934	1846005	1077.15386485717	2.83954256086245	1837663	3103	35545	210.037738146504	2.96169946452606	373202
1708184541	1000	sco	1044.74441951964	2.91673355042901	1870468	1039.1733253666	2.91959080380873	1863151	3152	36589	202.065559601601	3.03697863490143	376769
1708184589	5000	sco	988.687161958944	2.62282262892519	8141934	983.958369512767	2.62309884476456	8107383	7873	99751	191.368507598874	2.67546485586943	1608539
1708184595	5000	sco	989.712195602938	2.61229941795546	8087595	984.944257043468	2.61257302735135	8052933	7789	99091	191.527581813004	2.66549585305851	1598471
1708184599	5000	sco	990.187274560242	2.61769734214039	8113411	985.381364781491	2.61786149318372	8078161	7842	98722	191.636304281784	2.67092152577934	1603122
1708184604	5000	sco	993.457721245756	2.62242364744578	8166914	988.701505698528	2.62273432030541	8132142	7877	99718	192.299029646096	2.67559372756554	1614495
1708184609	5000	sco	987.512009615378	2.62362182480472	8098302	982.759938190868	2.62390573442665	8063680	7816	99043	191.099983711236	2.67693538516845	1599947
1708184663	10000	sco	968.205809082542	2.58609608272531	15628497	962.535573929904	2.58684247265847	15547340	11558	162173	185.115820600764	2.63099896631852	3039975
1708184663	50000	sr	2250.01695010584	4.11163367828096	307839685	1310.47257202505	4.08347233434587	178774922	68050	1137806	256.143363502598	3.88204140852182	33919036
1708184673	10000	sco	965.300919417392	2.59883782538761	15655562	959.664654818228	2.59962640793218	15574385	11576	161943	184.551745765356	2.64391344152862	3044372
1708184683	10000	sco	968.577980370864	2.58792016079648	15622394	962.972813580657	2.58871658305138	15542607	11559	161666	185.189549297605	2.63206564387981	3038200
1708184692	10000	sco	966.235193183562	2.59747930655158	15683524	960.593681787998	2.59838447123779	15602495	11597	161977	184.754500258003	2.64221629875173	3050255
1708184701	10000	sco	970.045281503212	2.5931329414099	15696345	964.406648853365	2.59395415981712	15616254	11597	162428	185.460630268511	2.63793484508778	3052551
1708184802	50000	sr	2249.20728485176	4.11138557932652	307739321	1310.13255921693	4.08337796631674	178732371	68049	1138171	256.08479100554	3.88213715563145	33911862
1708184853	1000	yo	239.619681565065	6.75877148171797	1609080	207.401293395876	6.31531160415433	1279163	2931	37661	49.5245403002057	6.02507740412044	308608
1708184855	1000	yo	235.461140642244	6.70381716246001	1625728	203.355492441871	6.29331432303296	1326080	3472	40066	48.3028695634678	6.03729437192756	315222
1708184856	1000	yo	233.053703979909	6.56521628122855	1474776	202.727643462285	6.16040212573634	1189709	3091	35839	48.0368510362295	5.88500585254953	284003
1708184857	1000	yo	240.709328738782	6.81349983975409	1652245	208.768360124913	6.35096107178399	1342385	3475	39998	49.3316697040927	6.07914855165281	313723
1708184858	1000	yo	223.294183545391	6.65029031131535	1547726	194.551680708494	6.23290533704816	1253550	3293	38167	46.476422511456	5.9666929559557	302668
1708184905	5000	yo	143.414885721034	4.16796885614154	3459020	125.095286625216	4.05083411573661	2876927	4826	65337	25.5451763264103	4.25145753644527	654834
1708184908	5000	yo	143.09826685037	4.18144634916006	3466276	124.829707525383	4.06599885550956	2887850	5268	66023	25.4850742532812	4.26664319735207	656859
1708184910	5000	yo	144.369631608907	4.16808270706838	3468765	125.940449137199	4.050603970557	2886920	5264	65945	25.7247399571523	4.24834225918124	656865
1708184913	5000	yo	144.504087235175	4.1767548228384	3478400	126.032992138182	4.06015763789069	2895815	4855	65671	25.7614293871273	4.25814190987521	659005
1708184916	5000	yo	143.659707373433	4.17054172431737	3462717	125.41814958796	4.04924710509835	2881798	5258	65796	25.6411653413998	4.24209978007775	655802
1708184941	50000	sr	2249.06345335622	4.10944731908103	307555032	1309.93313991454	4.08150075811594	178622269	67996	1137497	256.040096239373	3.88032819358608	33891393
1708184965	500000	pt	909.289340275628	3.90956462880139	1315739099	882.215390005616	3.92328470685038	1280253598	75746	2287333	167.76981466819	4.00940067251985	247796684
1708184967	10000	yo	123.063014773648	3.29511713863537	4515849	106.538689533938	3.22656040605243	3795000	5866	79064	21.2938972122137	3.35031882648007	847118
1708184970	10000	yo	122.85603574393	3.28869972260771	4554425	106.326185428288	3.21904908723398	3833903	5961	79426	21.2569588301273	3.34024721831178	853137
1708184974	10000	yo	123.422990639367	3.30027493159538	4518898	106.843509002328	3.2302268353809	3808160	5507	76627	21.3633046555701	3.3513031235325	843000
1708184978	10000	yo	123.467138255295	3.30586469041495	4614942	106.901249194939	3.23672818734384	3892956	6068	80460	21.3663292822804	3.35799087115805	865557
1708184982	10000	yo	123.516202522549	3.30262488166442	4613412	106.927218071109	3.23279432414375	3890319	6058	80509	21.3739823050959	3.35504841899216	865371
1708185081	50000	sr	2248.70592371289	4.10904796781788	307535651	1309.75094146045	4.08101691535177	178606576	68004	1137075	256.003728854794	3.87982811025051	33886713
1708185123	500000	zh	928.156883592673	4.01433882268222	1307562764	362.050054198864	4.06758418280719	514001879	61284	1825160	213.572132449079	4.02003282225774	302791345
1708185138	1000	ne	1487.5848013766	3.63001865469203	4268365	567.637265331536	3.62517208634735	1618596	4534	45759	101.025607626198	3.53776029837961	278701
1708185139	1000	ne	1500.22391398147	3.65124145364259	4342713	573.510607482771	3.64000483546872	1646438	4677	45863	102.15189225669	3.54934259294618	283017
1708185140	1000	ne	1512.62243610277	3.7322449210055	4637270	575.366302191647	3.72475534235439	1752155	4861	48455	102.562814139414	3.63644652237193	301559
1708185141	1000	ne	1475.74629510959	3.63285213740097	4322786	563.346227208267	3.63365798935772	1641681	4608	46223	100.424196119112	3.54496175803368	283116
1708185142	1000	ne	1603.28385328897	3.69065102464563	4534607	610.767969414508	3.68655873273151	1718201	4813	47476	108.795833332794	3.59119042920695	296421
1708185192	5000	ne	1450.00317433068	3.8592865543708	20768053	547.571301067163	3.88044589631604	7857973	12474	146402	92.500925789524	3.98341114529155	1350951
1708185197	5000	ne	1435.07802735732	3.86377462988405	20638408	542.025836445839	3.88369753267502	7805758	12379	144832	91.6574770690754	3.98331784056613	1341367
1708185202	5000	ne	1447.74798887499	3.86445773775021	20801283	546.813390293388	3.88516026915544	7869610	12442	145848	92.4146309223778	3.98622997911913	1352922
1708185207	5000	ne	1446.67445587576	3.8641938771481	20789653	546.527936882886	3.88408371946375	7866369	12462	146169	92.5134335777229	3.98012337472284	1352652
1708185211	5000	ne	1435.24965557984	3.85979615602147	20574971	542.039362424448	3.88223037830593	7797278	12357	145415	91.7219238809957	3.97685840562979	1339361
1708185266	10000	ne	1041.55832874238	3.61448192716292	30739345	390.508494208141	3.65148944571978	11645033	15293	194272	64.4293755972189	3.79098794684636	2002505
1708185268	10000	sr	1789.15836775607	8.97443891698635	97633157	1043.44482853757	8.69404789476491	55540261	36406	495819	218.069187853189	7.46170105182276	10421676
1708185274	10000	ne	1035.69784812456	3.6011319483806	30475756	388.358386434322	3.63839321613228	11546551	15170	193052	64.08133877992	3.77623121772817	1984737
1708185281	10000	ne	1043.33323517662	3.60979564626343	30643048	391.252375534601	3.6467671972784	11605439	15225	192907	64.5752394145391	3.78531506932067	1994022
1708185288	10000	ne	1041.00096182293	3.61043843483457	30657712	390.417154678115	3.6477247211448	11616283	15246	193320	64.4334743037376	3.78606898163793	1996216
1708185295	10000	ne	1044.46033280611	3.62401411604586	30966615	391.581882722911	3.66067731298503	11730871	15400	195155	64.6081466524295	3.79807050701622	2015802
1708185310	10000	sr	1785.43744726502	8.97321085783734	97766750	1041.06231767322	8.69114117340028	55598425	36473	493657	217.614785949235	7.45732782812499	10431529
1708185353	10000	sr	1783.59823592781	8.98598735730767	97902793	1039.97975966613	8.70269841429442	55662393	36441	494391	217.399703988848	7.47090226171423	10441311
1708185362	500000	it	1283.35199621359	4.43430383514465	1857003992	1270.26061824576	4.44830003551193	1843306796	103018	3021934	221.029810077658	4.72576668352048	333755892
1708185397	10000	sr	1782.8915336352	8.96445910814905	97489308	1039.57246226739	8.68201090420538	55409636	36309	491549	217.227832104244	7.45237246765774	10392974
1708185411	500000	ru	3046.87388758861	3.5646029987255	3562363590	1720.12338080079	3.55688878403644	1999680159	202010	4829863	304.141311290248	3.53765227149965	351570464
1708185440	10000	sr	1786.22794922588	8.96424384210407	97530184	1041.61141795655	8.68408071677851	55468281	36339	494688	217.600275903477	7.45382270805683	10402427
1708185451	1000	kn	2009.78473672993	9.17650555252859	12359512	749.588766775246	9.34949931859381	4639353	13619	135025	112.133271305964	9.21294821591463	677701
1708185455	1000	kn	1889.17890351345	8.99597634991939	11426359	705.647538260774	9.1562171497919	4281633	15340	128099	104.921691837712	9.07903322996627	621648
1708185457	1000	kn	1897.78698488198	8.68953753105458	11324869	709.395563248223	8.84736689123213	4251570	15215	125636	105.822779856774	8.75419382860476	618330
1708185459	1000	kn	1796.71634675353	8.48890745107911	10134327	671.902608575449	8.64278641592013	3812795	13997	118447	100.539870594605	8.56632643883455	562585
1708185461	1000	kn	1781.46340776994	9.24314811766375	11607563	664.933082254492	9.41078662380821	4348738	12706	126864	99.4940488343155	9.3022728066481	635480
1708185515	5000	kn	1472.7263947835	7.22631682596359	38286675	549.535093613926	7.36973147593862	14401866	29842	314955	83.1026295301819	7.26695183938842	2121040
1708185523	5000	kn	1468.45306002866	7.27886956303925	38477893	547.550008645654	7.42288169326606	14471804	29940	315239	82.7698118588335	7.31230897405591	2131777
1708185531	5000	kn	1468.23946491999	7.20641568364316	37911200	547.703100366851	7.34713033199034	14255464	29595	311125	82.8375608830897	7.23312715754342	2097721
1708185535	5000	sr	720.582615682741	9.52027355364644	33122169	424.318679135457	9.13452189904095	18777150	20364	238586	95.5610391610769	7.5700051179699	3519779
1708185539	5000	kn	1477.41855468842	7.22749726727925	38671520	550.946959466348	7.36712822856465	14522722	30021	315238	83.1831488047784	7.25545176723569	2133963
1708185547	5000	kn	1494.22352715479	7.29113644484559	39258367	557.381912362302	7.43061260874083	14745278	30234	318193	84.2270110148437	7.30624839597005	2163542
1708185549	5000	sr	732.926347336663	9.46857630324626	33072705	431.573539866909	9.08324580409104	18733958	20315	237090	96.8183678847382	7.53676768697559	3505518
1708185563	5000	sr	716.081986795742	9.50213049546035	32907515	421.50548410534	9.11200127167251	18636279	20217	234410	94.947173630728	7.54348506707229	3491467
1708185576	5000	sr	720.856973465899	9.52290119193234	33231638	424.470443736003	9.13483151995759	18820892	20409	238263	95.6199127226665	7.57453898447742	3528301
1708185586	500000	es	2192.65397244865	3.53224067556643	2458234450	2149.32393921304	3.53269748284466	2409760583	94479	3266257	405.39951075501	3.56611028680361	457168400
1708185590	5000	sr	717.618211962682	9.59337192701775	34221001	422.661728881011	9.20177018291837	19371839	19774	240871	95.1946741140266	7.62545692553449	3619641
1708185604	10000	kn	3072.22548108353	8.16501154301404	173594682	1155.17818490874	8.23280199094665	65024512	71783	974926	171.974623677392	8.03624083738115	9253570
1708185645	10000	kn	3077.88806856956	8.22289656405803	176243337	1157.26388956103	8.29171358005899	66013214	72564	982966	172.339275346213	8.08864098909911	9397464
1708185656	1000	sr	4038.71147246458	5.55521673026708	12287871	2294.68271636268	5.5692039090442	6958778	11075	124306	436.851442265315	5.56757758413359	1303268
1708185660	1000	sr	3819.36548909253	5.71801484042247	12119371	2170.49431298827	5.73000690765447	6863185	11041	124187	414.04073581682	5.72191770480571	1287413
1708185665	1000	sr	3915.94919456653	5.68171691875874	12109439	2226.74773288679	5.68976386174585	6852270	11008	124221	425.19338477646	5.67697854439434	1284666
1708185670	1000	sr	4119.54021074276	5.75188736183966	12566555	2341.98186542538	5.75541009562741	7110130	11318	126029	446.883088939828	5.7271519613242	1331103
1708185674	1000	sr	3915.34540466441	5.74739222328251	12272377	2224.20486064399	5.75598914161428	6943668	11140	124367	424.595610362232	5.74807891384377	1301226
1708185685	10000	kn	3078.86447278557	8.22946114076088	176907557	1157.6556242556	8.29683052083261	66256886	72652	985248	172.382040276217	8.09452102275272	9428164
1708185726	10000	kn	3053.33593702469	8.20095326060472	174790566	1148.52041425317	8.26743702439186	65489279	72163	976734	171.081968052454	8.06653352948859	9322665
1708185735	100000	id	841.276711743845	4.63162707842851	279316562	838.454785573626	4.62967884567138	278473422	44953	1002459	143.570041425622	4.62205746776483	47650633
1708185766	10000	kn	3086.74081987448	8.2671760435718	178669497	1160.83923745499	8.33460270526619	66904086	73546	990736	172.816036432554	8.13366763612563	9512410
1708185927	100000	id	840.75809104279	4.63207685573737	279188939	837.938950890307	4.63011307597185	278345403	44969	1002450	143.479323635599	4.62268064829318	47637815
1708185952	1000	ia	425.073216693229	4.50032729250581	1356819	424.19565413915	4.49772547560602	1353662	2674	27880	81.8057092192603	4.29049516675839	253597
1708185953	1000	ia	459.75698756115	4.45339200669687	1421245	458.926907894057	4.45133437573463	1418280	2848	29445	88.1572413800515	4.28898757996891	267267
1708185954	1000	ia	452.89484264022	4.35112648719435	1341975	451.866512271264	4.34960068856902	1339264	2651	27490	87.0785889414857	4.1453861130373	252264
1708185955	1000	ia	427.11019051319	4.42540218455823	1312033	426.231658099241	4.4229263971194	1309078	2875	27915	81.975015883006	4.24495154259496	246892
1708185956	1000	ia	452.466249527304	4.44828490108671	1398936	451.408613788807	4.44591751228585	1395406	3078	29779	86.2928902299749	4.30753795297724	262745
1708185986	500000	pt	909.302868528029	3.90951117351707	1315750006	882.228753350818	3.92322993414975	1280264439	75746	2287293	167.772392595032	4.00936218632052	247798531
1708186004	5000	ia	363.12798798319	3.83088010981961	5015036	361.207596342219	3.8355370145315	4996601	5800	71210	67.6521897520012	3.8476598743642	942065
1708186007	5000	ia	363.304404995973	3.81876968290763	5009015	361.383589908498	3.82325946084229	4990245	5802	71203	67.717796439989	3.83479211901719	942604
1708186010	5000	ia	361.494309071382	3.82184869931234	5003579	359.574406920601	3.82640709997974	4984870	5774	71003	67.379511509286	3.83420872273568	939779
1708186013	5000	ia	364.611494608947	3.83899397218782	5058566	362.712159069417	3.84347352705675	5039806	5869	71897	67.9281632256292	3.8567460301108	950163
1708186017	5000	ia	363.298196226694	3.84516881492414	5041112	361.372647318349	3.84968707421665	5022270	5814	72003	67.6817277414341	3.86172014212345	947792
1708186068	10000	ia	265.92811787356	3.11316920311353	6866463	264.837843003372	3.11361862325198	6841480	6303	85201	48.6538081901576	3.15406493124498	1283945
1708186072	10000	ia	265.705548242419	3.10696492822628	6841982	264.604379040635	3.10742202090128	6817037	6292	84965	48.6109735492983	3.14825173166532	1279658
1708186077	10000	ia	265.702392163042	3.11215149109243	6851215	264.614166190141	3.1126251812464	6826376	6285	84530	48.6075037632251	3.15333391554948	1280834
1708186082	10000	ia	265.345778923686	3.10898570993186	6839065	264.255667282677	3.10940228585426	6814234	6283	84718	48.5252327691231	3.15082351257837	1278941
1708186086	10000	ia	265.258658026756	3.10692226358751	6824104	264.160377059913	3.10739707236409	6799255	6238	84418	48.5279819982206	3.14825555111273	1275916
1708186107	100000	id	841.467978065331	4.6304365320239	279181993	838.647076267798	4.62849129491085	278339285	44965	1002207	143.604500434554	4.62083067116302	47625942
1708186166	500000	de	2891.51230832056	3.28748317127376	2886935274	2843.3118373693	3.286217188274	2836903390	186340	5905547	482.094445901105	3.28653180128394	479509440
1708186174	500000	ja	3120.26435377805	3.24684145116342	3281952698	1197.16605224651	3.21118473147131	1239896969	59877	2335732	630.877526102351	3.32558929281038	675949897
1708186236	1000	gu	1618.14334747896	3.79591151478962	5573861	617.097713919896	3.83731671309111	2176398	6297	64186	110.532557562218	3.97044105945073	403308
1708186238	1000	gu	1562.79400155162	3.61121024905287	4794965	598.732131792784	3.64703598517974	1880484	5475	57449	107.564294356525	3.75791292139091	347556
1708186239	1000	gu	1541.18669269257	3.61241153463386	4942709	587.813974189741	3.66250309472602	1934003	5675	57714	104.931115861391	3.80540323320928	358878
1708186241	1000	gu	1526.78012875191	3.67705890903574	5044366	582.214747071798	3.7181997909513	1970137	5704	59115	104.185896723202	3.85292797726998	363842
1708186242	1000	gu	1565.2545748228	3.78678371947769	5269735	596.163583855732	3.82604433241498	2060699	5986	60749	106.387660636469	3.95240582267462	381032
1708186289	100000	id	841.150466119417	4.63030122449647	279134336	838.330294095304	4.62837052177524	278293929	44959	1001384	143.548025005937	4.62059555637587	47607678
1708186292	5000	gu	1415.14632173914	2.54640165957124	15183934	541.36598439551	2.5745045936796	5959609	8886	112977	100.467444166028	2.64025441090839	1117151
1708186296	5000	gu	1415.12791048105	2.54306000322239	15136523	541.47896572285	2.5730041662459	5963438	8896	113097	100.515234049516	2.63910922450774	1118317
1708186300	5000	gu	1414.91531337794	2.5441289959502	15199510	541.311535045122	2.57285539839336	5984977	8951	113814	100.489805445811	2.638270755559	1122794
1708186304	5000	gu	1415.37019357082	2.55121631501766	15246968	541.549083987296	2.58117214761202	6007390	9001	113996	100.512290121862	2.64704737962249	1126987
