id,trigrams
29984,74
29988,40
29990,131
29991,137
30006,49
30009,135
30012,39
30014,188
30017,34
30018,58
30019,34
30026,63
30034,31
30043,165
30045,136
30048,36
30049,94
30051,28
30052,154
30060,61
30061,105
30064,49
30066,74
30068,40
30078,37
30079,133
30095,31
30100,32
30101,58
30102,187
30103,100
30106,35
30108,260
30109,700
30111,23
30113,36
30114,35
30115,42
30121,27
30122,27
30124,23
30126,26
30130,23
30132,7
30136,31
30146,27
30147,24
30151,27
30156,23
30158,24
30161,1
30163,8
30167,3
30171,9
30172,16
30173,2
30174,1
30175,1
30178,55
30180,1753
30183,66
30185,58
30199,715
30201,17
30202,24
30211,24
30213,26
30214,23
30215,23
30216,22
30224,23
30237,43
30242,71
30244,30
30246,62
30247,19
30248,15
30253,22
30258,15
30260,7
30262,101
30266,190
30269,9
30274,106
30275,87
30285,473
30288,232
30289,48
30292,550
30294,266
30295,962
30296,271
30301,148
30305,134
30306,443
30307,144
30308,306
30311,385
30313,637
30314,155
30316,234
30320,266
30325,545
30326,322
30334,201
30373,127
30374,227
30377,159
30379,59
30380,81
30381,132
30383,78
30384,384
30387,263
30390,56
30396,5
30397,19
30400,2
30401,10
30403,323
30411,95
30421,37
30426,47
30428,20
30433,38
30434,56
30441,223
30444,161
30449,942
30450,163
30452,36
30454,43
30455,19
30457,54
30458,109
30461,33
30462,14
30463,23
30464,27
30465,107
30466,86
30467,188
30471,34
30472,47
30477,3930
30479,46
30480,463
30483,221
30484,304
30487,135
30488,11
30489,90
30490,49
30495,205
30497,44
30501,11
30502,11
30503,53
30504,81
30505,15
30506,36
30507,23
30516,335
30522,230
30527,139
30539,110
30542,414
30546,871
30547,302
30550,104
30558,348
30562,95
30578,48
30579,90
30580,24
30582,191
30589,150
30593,31
30596,24
30600,4
30601,4
30604,25
30606,30
30607,5
30608,32
30609,28
30611,28
30617,72
30628,152
30634,76
30637,307
30640,32
30641,17
30644,294
30656,136
30662,88
30664,93
30665,17
30668,155
30670,40
30671,36
30672,41
30673,78
30674,75
30675,21
30676,25
30678,38
30679,49
30680,24
30681,58
30682,33
30683,28
30685,135
30686,33
30687,114
30688,277
30690,195
30691,108
30693,19
30694,156
30695,100
30696,2
30699,59
30702,39
30703,137
30706,12
30707,7
30708,224
30712,16
30714,271
30716,3189
30717,5
30719,13
30720,4
30724,132
30725,11
30726,6
30728,5
30745,98
30748,92
30750,43
30755,31
30768,84
30770,67
30771,85
30773,67
30774,99
30776,75
30777,139
30780,24
30783,1148
30785,51
30786,40
30787,5
30790,285
30792,136
30798,116
30800,35
30806,153
30809,118
30811,126
30831,33
30835,27
30845,50
30848,24
30853,70
30854,33
30857,94
30858,68
30863,58
30866,39
30867,37
30872,87
30874,68
30877,1725
30887,127
30893,142
30896,43
30897,451
30906,533
30907,155
30909,32
30911,231
30913,189
30914,125
30915,12
30917,410
30919,68
30922,577
30925,202
30930,120
30932,506
30938,675
30939,374
30940,64
30941,60
30943,36
30944,404
30945,68
30947,48
30952,345
30957,261
30967,267
30968,5
30969,28
30972,442
30973,92
30974,34
30975,88
30976,44
30977,62
30979,2181
30987,56
30992,236
30993,30
30994,62
30997,38
31000,174
31004,74
31006,126
31009,502
31010,94
31014,26
31019,35
31020,31
31022,24
31024,12
31025,42
31027,723
31033,76
31035,177
31037,303
31039,16
31050,362
31051,114
31054,87
31057,58
31060,30
31064,162
31065,62
31068,150
31074,221
31077,543
31082,635
31083,6
31086,81
31095,32
31096,89
31099,35
31100,41
31101,1033
31105,60
31106,31
31108,58
31109,97
31110,76
31116,23
31118,31
31119,24
31124,7
31125,88
31130,167
31132,3165
31133,2330
31137,504
31142,346
31143,863
31144,14955
31146,3507
31148,1926
31154,2968
31155,82
31157,46
31159,52
31163,56
31165,32
31167,46
31174,107
31176,1649
31179,41
31182,110
31186,36
31187,322
31195,145
31200,489
31206,275
31209,123
31216,289
31223,3853
31240,138
31241,132
31242,7
31244,81
31250,172
31253,267
31254,304
31258,504
31264,127
31266,340
31268,656
31272,43
31280,340
31281,44
31282,347
31285,109
31287,178
31289,128
31292,68
31293,72
31294,51
31295,118
31296,85
31300,52
31301,146
31305,370
31310,118
31311,37
31312,38
31313,147
31314,45
31315,47
31318,20
31319,56
31321,169
31325,1199
31326,90
31327,2244
31328,353
31335,43
31336,100
31337,59
31339,85
31340,290
31342,18
31343,45
31344,43
31345,222
31346,1464
31347,1153
31349,199
31354,705
31355,104
31360,108
31363,99
31364,66
31373,39
31374,11
31375,11
31376,11
31377,156
31378,27
31379,137
31380,111
31381,13
31382,13
31383,12
31384,13
31385,12
31386,61
31387,11
31388,11
31389,11
31390,11
31391,11
31392,11
31393,10
31394,21
31395,11
31396,11
31397,17
31398,66
31400,151
31401,156
31402,852
31412,30
31413,45
31414,106
31415,61
31416,170
31417,64
31418,12
31419,11
31421,50
31422,150
31423,164
31425,78
31426,62
31428,77
31429,138
31430,133
31431,75
31432,133
31434,163
31437,1574
31438,74
31441,8
31443,93
31445,27
31446,104
31447,16
31448,136
31449,1327
31451,307
31455,72
31456,53
31466,70
31467,59
31468,74
31469,27
31470,11
31471,11
31472,363
31473,15
31474,16
31475,141
31476,34
31478,55
31479,87
31480,41
31481,24
31483,236
31484,26
31486,228
31488,60
31493,374
31498,59
31501,28
31502,12
31503,30
31504,27
31505,91
31506,81
31507,47
31508,133
31509,11
31510,40
31511,21
31515,53
31516,24
31517,33
31518,91
31519,11
31520,132
31521,60
31522,15
31523,15
31524,15
31525,13
31526,24
31527,313
31528,36
31529,35
31530,43
31531,69
31532,11
31533,11
31534,32
31535,12
31536,11
31537,11
31538,11
31539,28
31540,29
31541,12
31542,21
31543,12
31545,77
31549,146
31554,9
31555,23
31557,145
31564,132
31569,586
31586,89
31597,75
31598,95
31602,340
31609,7
31610,63
31614,72
31620,666
31623,128
31624,31
31625,13
31626,285
31628,7
31630,194
31640,149
31642,83
31645,392
31649,65
31650,72
31652,138
31653,128
31666,172
31667,23
31669,24
31679,425
31685,289
31687,167
31690,2820
31693,183
31695,63
31697,60
31699,65
31701,21
31703,119
31704,137
31706,53
31707,17
31708,113
31710,1
31711,58
31712,934
31726,143
31737,4
31740,1
31751,2
31753,58
31760,14
31764,85
31772,12
31775,45
31776,34
31777,12
31778,20
31784,89
31791,22
31792,23
31797,65
31799,217
31801,13
31802,520
31810,16
31822,195
31826,69
31828,169
31836,166
31837,43
31838,64
31839,27
31843,48
31845,738
31846,61
31847,33
31850,32
31851,529
31852,14
31853,2
31856,83
31859,128
31866,162
31873,66
31875,76
31883,196
31884,170
31886,209
31887,107
31888,2829
31898,913
31917,231
31925,307
31929,205
31930,638
31932,634
31934,11
31938,168
31939,319
31940,109
31943,236
31944,71
31945,66
31946,376
31953,234
31954,59
31960,126
31972,378
31976,135
31978,240
31980,256
31982,26
31983,524
31984,23
31986,19
31987,4
31988,23
31989,29
31990,37
31991,196
31995,1874
31996,28
32004,112
32005,62
32006,34
32007,173
32008,32
32010,513
32011,38
32012,30
32014,333
32023,42
32034,92
32035,64
32042,15
32046,24
32057,226
32060,43
32064,26
32069,929
32078,149
32089,470
32099,124
32105,13
32110,388
32111,68
32136,94
32137,163
32138,85
32139,22
32144,82
32146,94
32147,37
32155,14
32156,0
32161,49
32164,85
32165,229
32171,224
32174,42
32184,206
32186,217
32194,585
32195,178
32197,75
32207,310
32209,244
32213,802
32214,968
32216,40
32220,741
32222,106
32224,14
32225,40
32230,57
32235,327
32239,99
32244,510
32248,159
32252,194
32253,185
32254,337
32255,196
32256,191
32258,275
32262,286
32263,144
32264,234
32266,221
32267,458
32304,96
32308,289
32309,485
32322,111
32323,15
32324,122
32325,16166
32326,59
32329,45
32334,441
32338,35
32340,91
32341,830
32344,464
32346,352
32351,88
32352,10
32353,91
32354,84
32355,4
32356,48
32358,2585
32359,18
32361,66
32377,1724
32382,335
32385,406
32387,95
32395,595
32396,315
32397,309
32398,738
32399,281
32400,538
32401,84
32402,259
32403,285
32404,493
32405,422
32407,78
32410,17
32420,159
32422,131
32429,391
32436,211
32438,283
32439,293
32442,25
32447,84
32453,42
32457,34
32463,7
32466,38
32471,435
32473,12
32476,56
32480,536
32483,332
32489,163
32496,10
32498,2
32504,5
32505,4
32506,9
32508,579
32509,320
32511,91
32512,907
32515,2442
32516,283
32518,57
32519,59
32520,47
32522,94
32523,31
32525,4
32529,317
32546,927
32547,251
32548,909
32551,16
32553,54
32555,207
32556,114
32569,34
32570,24
32572,124
32573,207
32575,600
32582,316
32586,2173
32587,27
32590,4967
32591,430
32593,108
32594,233
32599,359
32602,237
32603,73
32613,50
32616,758
32618,497
32620,118
32622,78
32623,59
32625,206
32629,524
32631,45
32632,1069
32634,229
32635,1217
32636,194
32639,134
32642,181
32643,122
32644,120
32645,91
32646,102
32647,104
32648,107
32649,116
32650,100
32651,88
32652,108
32653,108
32654,674
32656,543
32657,457
32659,2461
32660,380
32663,210
32664,486
32672,473
32673,180
32678,249
32683,0
32685,5704
32687,311
32690,125
32691,286
32696,106
32697,111
32700,1010
32704,140
32705,96
32706,126
32707,106
32708,105
32709,160
32710,118
32711,119
32712,113
32713,104
32714,112
32715,121
32717,78
32718,71
32719,767
32720,789
32722,743
32724,373
32726,73
32727,31
32731,55
32732,38
32734,5
32737,79
32741,22
32742,80
32743,10
32748,19
32749,13
32751,606
32754,317
32755,10
32757,33
32759,15
32761,211
32762,43
32765,76
32766,2152
32767,113
32768,122
32769,267
32770,861
32772,261
32773,200
32774,106
32776,161
32777,165
32778,227
32779,130
32780,75
32781,144
32782,157
32783,230
32784,291
32785,2218
32788,175
32789,81
32792,283
32793,258
32794,89
32795,127
32796,101
32797,111
32798,109
32799,121
32800,129
32801,118
32802,98
32803,128
32804,92
32805,127
32806,114
32807,115
32808,94
32809,131
32810,104
32811,100
32812,116
32813,111
32814,111
32815,112
32816,133
32817,87
32818,118
32819,118
32820,118
32821,125
32822,127
32823,128
32824,102
32825,128
32826,112
32832,801
32833,181
32834,158
32844,2278
32851,119
32852,128
32853,127
32854,101
32855,100
32856,124
32857,107
32858,112
32859,123
32860,126
32861,120
32862,113
32863,122
32864,121
32865,107
32866,102
32867,117
32868,110
32869,104
32870,97
32871,110
32872,119
32873,123
32874,123
32875,127
32876,128
32877,123
32878,112
32879,117
32880,103
32881,54
32883,103
32885,116
32888,230
32890,143
32891,62
32893,151
32895,1403
32896,77
32897,656
32899,251
32900,180
32901,152
32907,7
32910,98
32918,420
32930,51
32949,155
32951,254
32952,259
32953,76
32954,276
32956,96
32959,63
32960,255
32961,116
32962,289
32963,144
32964,422
32965,110
32966,347
32967,499
32969,581
32971,175
32976,822
32977,106
32983,86
32986,23
32990,66
32995,9
32998,21
32999,47
33010,5
33014,784
33015,377
33016,1176
33020,1682
33022,1650
33036,182
33040,122
33043,375
33044,32
33045,148
33047,27
33049,132
33054,100
33058,1475
33062,39
33103,191
33104,44
33106,20
33107,49
33119,126
33123,619
33129,32
33130,325
33144,116
33145,22
33146,19
33147,18
33148,18
33150,17
33151,17
33152,17
33153,17
33155,27
33157,44
33161,13
33164,24
33165,207
33177,93
33179,59
33183,65
33186,42
33187,40
33189,78
33190,549
33200,75
33204,59
33205,60
33207,87
33212,61
33215,3
33217,36
33221,9
33229,97
33235,86
33237,443
33239,72
33248,70
33251,50
33253,358
33255,247
33256,401
33259,69
33262,90
33266,140
33276,537
33277,97
33278,143
33282,196
33283,65
33284,111
33285,213
33287,37
33288,88
33289,109
33291,35
33294,137
33295,202
33296,321
33297,6663
33298,386
33299,4358
33300,357
33302,334
33316,534
33318,154
33332,38
33333,98
33336,85
33339,75
33342,79
33349,34
33353,67
33369,54
33383,203
33385,100
33386,246
33387,253
33388,478
33389,552
33390,346
33391,255
33392,79
33393,830
33394,1028
33402,166
33405,130
33410,326
33413,228
33428,325
33438,179
33441,174
33442,64
33446,43
33450,275
33466,67
33478,20
33481,88
33484,201
33489,193
33523,3683
33532,186
33538,5964
33540,79
33542,13
33546,452
33547,69
33550,97
33552,1
33554,27
33556,49
33568,121
33572,204
33578,75
33581,387
33583,91
33584,1003
33590,403
33596,378
33608,406
33613,99
33614,92
33617,109
33618,97
33621,163
33623,224
33631,22
33633,34
33635,13
33636,8
33638,13
33643,116
33645,81
33646,1509
33647,221
33654,29
33655,276
33656,280
33659,299
33660,84
33667,45
33668,26
33685,2388
33686,501
33687,105
33689,278
33690,139
33696,2041
33701,388
33706,237
33711,117
33716,202
33725,19
33729,32
33741,56
33742,31
33744,28
33749,115
33759,140
33763,11428
33768,82
33771,58
33773,60
33775,112
33779,93
33781,425
33783,49
33784,897
33786,28
33790,27
33793,19
33796,62
33799,14
33800,162
33809,36
33810,854
33811,47
33813,74
33824,1914
33825,117
33828,34
33831,36
33834,51
33846,68
33853,98
33855,1977
33858,193
33862,259
33863,98
33864,70
33865,3587
33867,76
33868,26
33875,23
33881,37
33883,108
33887,224
33891,2855
33892,199
33896,126
33901,185
33903,38
33904,206
33909,297
33910,151
33912,254
33916,990
33919,46
33921,45
33927,47
33928,22
33932,39
33935,6
33940,32
33941,37
33943,27
33946,67
33949,581
33951,66
33956,3373
33957,43
33964,69
33965,250
33968,2540
33972,202
33973,318
33974,2217
33975,786
33979,159
33987,248
33989,375
33994,506
33998,47
34005,2
34006,58
34009,1
34010,510
34015,179
34021,244
34022,428
34024,251
34032,39
34035,35
34037,60
34041,167
34044,296
34051,41
34054,5
34059,7
34064,392
34071,33
34073,44
34086,98
34089,54
34118,42
34126,42
34127,31
34134,37
34136,16
34151,51
34153,393
34154,30
34170,47
34171,50
34172,44
34176,35
34181,94
34183,15
34184,15
34185,65
34186,7
34193,1228
34194,80
34199,284
34206,215
34222,2589
34223,90
34225,5984
34226,2952
34228,52
34231,23
34235,48
34239,128
34256,820
34261,1064
34266,940
34271,92
34285,230
34289,280
34291,16
34292,280
34293,173
34296,112
34298,53
34301,23
34309,262
34322,42
34323,318
34326,122
34330,14
34331,686
34335,1500
34338,193
34341,303
34347,593
34352,1140
34354,118
34355,137
34359,44
34362,70
34370,2
34373,42
34381,233
34384,354
34395,518
34396,183
34405,35
34407,25
34412,210
34414,174
34424,84
34429,146
34444,201
34462,29
34464,61
34470,31
34473,36
34474,47
34477,100
34482,45
34487,190
34489,187
34491,373
34494,143
34500,168
34502,342
34504,89
34509,152
34510,98
34515,36
34517,68
34523,40
34528,135
34532,175
34534,3209
34540,26
34547,357
34553,82
34555,304
34565,214
34570,5642
34571,22
34572,82
34574,169
34576,485
34583,2778
34591,825
34592,255
34593,748
34594,375
34595,1117
34596,1674
34600,36
34601,160
34604,213
34607,54
34610,45
34617,66
34621,68
34623,605
34630,499
34643,48
34653,1437
34654,23
34656,310
34660,442
34661,52
34664,102
34666,30
34672,57
34675,74
34677,50
34683,392
34684,54
34691,28
34694,27
34696,51
34697,85
34701,48
34702,30
34704,11
34711,353
34712,38
34717,23
34718,61
34719,414
34721,59
34722,29
34731,122
34736,381
34738,534
34740,506
34742,957
34744,1185
34746,66
34765,808
34770,282
34776,1095
34783,87
34786,71
34788,4522
34798,532
34799,232
34800,116
34803,47
34808,43
34811,16
34819,100
34822,29
34828,53
34836,46
34837,120
34838,64
34843,92
34844,30
34856,201
34883,2539
34885,162
34890,61
34906,140
34914,63
34917,23
34919,3299
34928,54
34932,5444
34935,832
34943,86
34949,7
34952,1026
34954,47
34958,20
34962,1
34970,85
34973,1
34979,669
34987,198
34991,1765
34993,96
34997,2
34999,32
35000,1
35002,195
35005,863
35019,46
35021,66
35022,30
35032,794
35039,797
35052,41
35053,122
35060,2
35065,42
35080,86
35104,264
35117,69
35122,92
35124,69
35148,73
35153,25
35156,48
35157,9
35164,11
35166,42
35168,6
35170,197
35172,471
35181,19
35183,142
35204,136
35206,1954
35211,127
35213,10
35218,21
35219,114
35220,8
35225,1593
35231,68
35234,67
35235,41
35239,23
35248,71
35255,65
35259,76
35264,68
35271,15
35273,41
35288,42
35305,0
35317,155
35320,131
35321,81
35336,16
35337,703
35349,98
35353,2
35356,198
35357,58
35362,46
35372,60
35376,517
35381,20
35391,1893
35402,63
35403,2
35405,140
35409,173
35414,379
35418,1678
35428,14
35431,22
35432,43
35434,297
35436,21
35439,59
35444,49
35445,23
35474,33
35476,101
35479,24
35482,12
35487,211
35488,602
35490,263
35493,50
35501,27
35505,67
35509,59
35512,203
35549,140
35550,159
35551,289
35552,56
35556,195
35559,2
35560,98
35561,184
35564,41
35581,45
35583,252
35589,144
35594,121
35600,114
35610,128
35611,78
35612,750
35619,262
35632,407
35640,358
35641,190
35644,705
35648,15
35654,46
35659,275
35660,132
35670,2486
35675,54
35676,124
35682,48
35687,58
35696,90
35698,1
35709,48
35711,37
35714,310
35719,67
35720,23
35723,97
35733,428
35736,347
35743,3407
35765,9
35781,972
35789,95
35800,90
35808,178
35812,427
35821,186
35823,153
35824,106
35826,15
35827,65
35828,92
35838,827
35840,1155
35845,111
35850,3498
35855,4529
35860,217
35862,61
35872,147
35876,23
35877,174
35883,93
35889,69
35893,4116
35898,356
35907,466
35917,2507
35918,457
35919,816
35925,404
35942,640
35947,85
35948,310
35949,5471
35952,84
35957,113
35959,68
35966,25
35974,72
35975,560
35979,606
35981,48
35982,14864
35983,897
35984,911
35986,66
35987,503
35991,219
35995,8
35996,1323
36001,353
36002,531
36003,3282
36004,463
36005,207
36006,426
36007,953
36008,52
36009,337
36010,264
36011,951
36014,1140
36015,271
36018,63
36022,497
36024,88
36031,430
36032,127
36038,26
36045,620
36046,958
36047,740
36050,4123
36051,253
36056,80
36057,50
36058,50
36059,214
36060,145
36064,281
36065,386
36068,55
36071,630
36073,336
36101,117
36107,1169
36111,219
36114,472
36118,196
36119,54
36120,30
36122,45
36124,44
36125,9
36126,9
36140,93
36141,159
36142,125
36161,58
36163,142
36165,92
36168,271
36176,21
36177,604
36179,78
36180,21
36185,25
36187,41
36190,40
36200,40
36208,76
36209,250
36211,535
36212,74
36226,40
36235,362
36249,38
36250,77
36256,50
36259,453
36263,10
36265,148
36269,50
36270,380
36272,7
36276,58
36282,1057
36288,3
36290,20
36292,65
36295,670
36299,3
36300,49
36308,43
36310,166
36312,123
36314,146
36315,101
36316,635
36317,225
36319,54
36320,103
36322,77
36323,64
36325,202
36327,25
36328,58
36330,94
36331,93
36333,223
36334,78
36339,142
36342,56
36343,326
36346,104
36351,79
36353,816
36356,7
36360,82
36363,416
36365,907
36367,75
36374,444
36377,155
36380,41
36381,50
36385,153
36391,20
36393,105
36395,51
36399,63
36420,38
36434,214
36438,148
36453,1772
36454,22
36459,84
36465,88
36467,130
36471,26
36475,41
36477,16
36489,27
36499,24
36501,308
36502,445
36504,394
36509,404
36519,1594
36520,983
36533,197
36535,110
36537,30
36543,1927
36544,33
36548,345
36549,127
36552,6
36555,162
36559,169
36561,142
36563,140
36564,105
36569,131
36570,113
36580,119
36590,63
36602,11
36615,101
36616,47
36622,629
36624,70
36625,104
36632,18
36635,43
36637,142
36639,279
36641,117
36645,70
36646,61
36647,11
36648,10
36654,22
36663,23
36671,159
36678,20
36685,343
36687,130
36692,15
36695,74
36698,183
36699,22
36706,142
36707,47
36708,570
36712,2
36717,38
36719,89
36736,38
36742,469
36749,43
36752,9
36756,150
36768,98
36770,291
36772,258
36773,1030
36774,39
36778,794
36787,55
36792,527
36793,110
36794,235
36795,336
36796,173
36805,11
36806,52
36811,159
36819,40
36828,269
36831,128
36834,353
36846,396
36852,64
36853,162
36855,1390
36863,155
36864,2736
36866,400
36867,69
36874,198
36875,79
36876,190
36877,553
36879,98
36880,132
36882,2424
36883,141
36894,180
36899,310
36903,240
36905,3429
36907,585
36909,9
36916,181
36917,470
36918,44
36936,3377
36938,13
36939,208
36943,373
36947,714
36949,274
36961,36
36976,56
36979,15
36980,99
36981,1553
36992,359
37001,13
37006,1262
37007,911
37011,222
37023,719
37028,31
37033,517
37047,23
37052,8
37055,291
37060,398
37066,907
37069,260
37087,60
37106,291
37119,54
37128,82
37134,30
37140,124
37165,60
37187,76
37194,83
37195,75
37201,52
37210,104
37213,480
37217,8
37219,9
37220,6
37223,187
37224,134
37226,50
37227,76
37228,139
37231,67
37232,15
37233,27
37234,26
37236,694
37242,87
37248,163
37255,26
37258,38
37259,666
37266,158
37272,1092
37274,94
37281,42
37284,60
37293,1124
37295,574
37296,214
37307,62
37310,91
37314,41
37316,195
37317,234
37318,11
37319,464
37321,396
37333,297
37334,188
37336,400
37337,872
37338,256
37340,224
37341,74
37343,147
37345,874
37347,99
37348,193
37352,191
37357,109
37361,49
37362,184
37363,110
37364,207
37372,470
37373,246
37374,2324
37381,295
37382,318
37383,200
37385,438
37386,253
37388,81
37391,254
37392,183
37394,278
37395,261
37396,255
37398,300
37400,301
37421,79
37428,209
37430,23
37444,90
37449,425
37452,40
37456,74
37494,10
37497,32
37498,57
37502,19
37503,7
37510,2082
37511,1865
37512,2583
37524,47
37549,532
37567,44
37574,55
37580,67
37592,28
37593,78
37594,7
37595,227
37605,7
37606,14
37667,805
37672,91
37677,896
37683,1090
37684,156
37694,499
37697,55
37699,61
37702,108
37708,118
37710,2590
37715,85
37720,100
37726,419
37728,82
37729,82
37731,64
37732,2935
37740,29
37743,1101
37744,39
37747,417
37748,141
37749,43
37755,35
37756,382
37758,24
37768,39
37780,87
37792,228
37794,130
37796,34
37797,100
37801,133
37815,98
37817,110
37824,1238
37832,585
37833,350
37834,94
37841,210
37842,128
37843,401
37856,249
37858,44
37864,58
37876,46
37880,166
37883,354
37894,89
37895,70
37897,36
37898,50
37900,168
37901,102
37906,639
37908,2267
37931,457
37932,114
37935,138
37940,299
37945,35
37956,61
37957,143
37958,107
37959,266
37962,32
37963,171
37964,532
37967,328
37970,270
37976,205
37983,175
37989,146
38019,76
38020,8
38027,760
38034,165
38041,633
38051,2151
38054,224
38055,112
38060,190
38063,435
38073,139
38077,16
38087,498
38094,36
38101,130
38103,180
38104,60
38113,695
38117,570
38121,429
38124,437
38125,43
38127,146
38129,159
38134,510
38138,1721
38143,133
38148,811
38161,5236
38176,204
38184,148
38187,180
38203,91
38211,1562
38217,154
38237,654
38259,424
38260,650
38261,196
38264,271
38265,226
38266,502
38268,222
38270,415
38282,2619
38292,2403
38370,424
38374,202
38376,25
38380,65
38386,116
38390,196
38402,159
38423,101
38427,682
38431,524
38432,521
38441,114
38442,173
38444,80
38452,1525
38455,1944
38461,46
38462,453
38471,17
38474,544
38481,130
38496,19
38502,26
38507,346
38511,145
38514,814
38516,594
38521,70
38523,117
38530,394
38537,1572
38547,439
38552,252
38553,69
38556,338
38557,983
38559,103
38563,3
38573,164
38575,346
38576,194
38577,521
38578,782
38579,194
38580,57
38584,152
38588,317
38590,21
38595,47
38597,160
38598,57
38600,505
38602,139
38604,43
38606,240
38607,26
38608,100
38610,34
38614,14
38619,83
38624,307
38633,61
38636,1
38638,138
38640,374
38641,420
38651,90
38657,205
38665,115
38670,74
38673,54
38680,16
38682,41
38686,23
38687,36
38688,20
38689,13
38696,56
38697,45
38701,22
38718,101
38719,303
38720,549
38730,103
38733,1064
38738,29
38742,17
38748,41
38749,466
38753,124
38773,174
38775,11
38777,2129
38779,52
38784,50
38789,574
38794,44
38795,50
38797,286
38809,512
38814,189
38816,190
38818,209
38823,328
38827,250
38829,1152
38831,347
38832,74
38833,114
38835,372
38839,94
38840,874
38856,116
38864,492
38865,99
38871,245
38882,134
38883,63
38884,169
38902,14
38938,901
38942,145
38943,91
38944,12
38948,219
38959,56
38961,64
38967,161
38972,211
38973,70
38977,52
38990,906
38999,84
39019,497
39021,247
39023,331
39027,281
39029,475
39031,1788
39036,425
39041,134
39042,649
39052,209
39058,709
39077,131
39084,201
39086,203
39112,1603
39120,85
39144,291
39147,39
39151,174
39152,46
39157,74
39162,211
39169,59
39170,770
39175,887
39179,636
39192,152
39198,434
39200,851
39210,59
39212,423
39216,501
39225,599
39229,186
39233,396
39236,68
39238,149
39242,23
39257,159
39258,358
39261,220
39264,223
39265,582
39266,611
39270,485
39271,409
39285,523
39289,306
39293,162
39301,165
39306,38
39309,261
39310,632
39312,398
39314,127
39319,8
39321,153
39322,178
39323,167
39327,37
39330,118
39331,64
39332,113
39366,49
39388,238
39390,131
39397,384
39401,174
39406,346
39410,543
39428,83
39441,298
39443,1025
39447,172
39454,97
39467,808
39481,26
39493,10
39496,70
39497,73
39508,1174
39522,289
39526,387
39531,356
39538,4217
39544,209
39570,18
39577,358
39581,253
39585,281
39592,21
39613,283
39615,10
39618,629
39622,961
39626,569
39630,446
39633,359
39635,2554
39641,39
39645,96
39647,231
39648,161
39655,121
39661,65
39663,39
39664,422
39671,70
39672,90
39682,228
39683,137
39685,157
39687,190
39692,40
39703,11995
39717,331
39719,77
39725,86
39731,11
39733,9
39734,41
39736,200
39739,330
39741,254
39747,80
39751,150
39762,664
39766,161
39767,109
39770,216
39777,178
39780,447
39783,471
39785,101
39786,102
39799,8
39801,173
39824,191
39831,649
39834,219
39837,345
39846,88
39851,356
39855,320
39857,400
39862,177
39863,47
39868,77
39875,660
39884,194
39886,483
39888,269
39892,197
39905,919
39911,55
39914,171
39916,1093
39952,357
39961,173
39962,336
39963,329
39973,952
39981,324
39983,208
39987,285
39994,92
40005,48
40007,247
40009,807
40019,304
40023,1651
40052,868
40060,241
40063,43
40075,1130
40076,251
40077,33
40084,345
40098,160
40114,178
40119,81
40155,67
40165,214
40166,440
40167,202
40192,176
40199,77
40203,511
40216,730
40262,92
40266,253
40278,257
40280,6
40286,144
40296,430
40312,450
40315,50
40320,160
40327,42
40336,63
40337,87
40348,3
40360,100
40364,309
40371,1642
40375,497
40387,280
40388,222
40414,391
40422,14
40432,47
40435,96
40439,4994
40454,44
40457,167
40459,312
40463,117
40467,2501
40468,232
40469,678
40470,241
40471,295
40472,879
40473,441
40474,1712
40499,64
40502,455
40503,19
40504,280
40505,609
40506,208
40507,224
40508,41
40509,69
40511,334
40512,705
40513,87
40514,173
40515,76
40516,90
40517,60
40518,87
40519,93
40520,94
40521,363
40522,64
40524,54
40525,218
40526,78
40527,107
40528,126
40529,74
40530,173
40531,180
40532,137
40533,140
40535,510
40536,190
40537,48
40538,48
40539,139
40540,145
40541,145
40542,173
40543,67
40544,104
40545,112
40546,143
40547,63
40548,72
40549,73
40550,42
40551,40
40552,46
40553,148
40554,40
40555,224
40556,586
40558,62
40559,77
40560,87
40561,144
40562,222
40563,92
40564,422
40565,83
40566,781
40567,390
40568,261
40569,114
40570,96
40572,586
40585,140
40597,362
40602,103
40611,397
40617,166
40619,408
40624,2355
40627,2180
40632,80
40636,85
40648,146
40650,14004
40653,552
40655,351
40657,291
40659,189
40662,174
40664,469
40666,1085
40667,256
40669,171
40671,2365
40683,31
40709,913
40712,128
40723,1339
40731,942
40735,101
40738,46
40742,145
40743,243
40750,174
40753,690
40764,281
40770,152
40774,5
40784,1529
40796,37
40810,38
40839,1469
40842,3390
40843,2176
40845,102
40848,546
40850,55
40859,87
40860,156
40866,1216
40873,557
40874,851
40877,139
40880,44
40894,173
40895,366
40897,400
40901,121
40905,211
40909,442
40917,64
40920,107
40928,82
40934,200
40940,27
40941,120
40945,24
40946,235
40950,30
40952,104
40959,113
40963,2643
40969,157
40973,159
40979,392
40982,222
40985,312
40990,293
40992,116
40993,194
40995,475
40999,256
41001,324
41087,315
41092,31
41095,149
41098,327
41099,822
41103,2575
41105,132
41106,263
41107,86
41108,90
41109,58
41110,154
41111,104
41112,1132
41115,2513
41118,238
41120,104
41124,127
41127,144
41129,138
41131,156
41137,85
41146,1016
41154,731
41159,239
41185,428
41186,316
41187,124
41188,167
41190,406
41192,252
41194,245
41195,304
41204,361
41206,133
41207,236
41215,93
41217,778
41224,109
41225,547
41226,50
41227,194
41236,216
41237,326
41238,176
41240,298
41243,126
41244,107
41245,148
41247,243
