id,length
68375,4358
74051,2856
67330,2302
86706,2246
74432,4237
47413,2178
52043,2740
68805,1951
35037,417
62827,2576
8071,878
38610,458
64920,3662
75442,3322
60346,503
41567,464
59496,43
2144,6251
31750,632
98298,1724
2350,1778
66924,3184
52867,2227
75319,2445
68611,2288
88265,1651
40240,310
67355,2288
22525,8125
96882,785
68618,2676
29421,750
36235,1039
87011,2286
36918,2619
80530,307
38528,4215
41851,686
5455,4352
31727,328
87806,620
64309,3085
59359,1442
87413,2342
85847,2668
74177,2969
51154,529
61512,288
28194,1702
39811,2262
58956,809
58155,2275
39227,3826
72135,2063
35102,1231
57301,6065
81841,4784
22307,3106
81543,2747
70796,1811
83480,2218
35613,1680
74783,817
38667,173
66904,3385
63461,938
60322,189
40077,1275
96802,5968
50988,828
95738,1510
45504,794
36809,758
41859,448
64928,1597
31726,244
54003,2428
51050,1052
49626,356
74089,3495
50473,184
38332,12409
41541,2075
75000,1369
6696,2162
85531,2736
26850,21198
39268,239
57423,3314
23279,28
98040,324
76832,3412
15259,1627
41664,790
67999,2039
99162,783
74985,1238
34811,1008
48169,2177
22535,2028
80618,2229
50949,5838
34464,8560
97005,2158
59917,2128
87887,976
51134,149
79021,2338
73981,10671
63380,2093
62456,713
42266,2184
83123,1221
57196,1601
84042,2202
40041,3007
98191,881
41070,2163
43688,289
78026,15205
64409,2103
85788,2282
60526,13359
60571,3025
82569,1247
5841,3097
36190,1039
34942,1629
3158,1903
34351,750
32971,3492
72913,3457
58082,2834
34935,1221
87015,2318
42807,1347
56765,2937
41165,1595
25821,7383
50302,2239
74776,507
62595,182
60819,1093
81610,2961
7546,9581
85425,2346
60627,2351
32051,288
78846,793
71067,2096
31270,2198
26525,2759
34624,1830
60347,839
4250,430
79863,2261
37514,606
64033,3021
86773,3287
7471,35890
37863,1075
82214,4351
68388,2384
67956,2010
54846,3013
36064,582
65098,4341
68098,3255
43009,226
7843,18241
35063,2505
54488,1928
34273,257
71093,534
42415,2214
80371,695
69344,592
74835,2635
60341,1411
87377,1510
68063,2467
86617,2570
80468,4679
40576,940
22973,10612
97027,1211
25934,364
48603,1043
47822,1722
82190,1114
6314,66
78717,8240
4411,19531
76163,1036
25564,1572
72243,415
61555,493
60841,1027
49393,2790
10529,1594
21746,2056
85082,5197
37634,1264
42143,1675
33976,4405
2323,1418
50579,594
72569,1970
80326,1681
85588,2647
35500,1386
39423,682
98055,2161
63286,882
37210,1309
50875,2788
30279,9858
4046,6716
54674,2349
58595,2902
57892,1273
40029,2179
74203,4099
7521,1532
61621,1530
59648,6266
67620,2985
30139,28883
67876,2261
4426,4623
35427,10022
74204,2171
78732,3830
4276,3595
67372,2552
87316,1040
78787,509
44016,1926
42734,3179
66615,2270
36879,787
84861,3947
70822,1680
82066,4209
42492,1932
87086,3111
38903,328
37638,1044
87457,2114
4993,1237
38621,427
56675,428
73013,1438
51183,859
60493,2086
52169,4159
42000,1741
4308,9784
68979,1296
25972,1132
47329,1849
87868,4662
72573,2700
81931,3192
66984,3417
36501,1329
64027,1616
74516,3872
84440,884
87764,153
71390,2127
84913,1331
42307,2688
26437,1591
39277,2886
60826,3474
26269,2771
73903,24
7463,1054
57842,1838
62445,558
85524,5151
65879,20450
69139,3689
60776,4038
86439,1851
45385,3333
98518,7369
33011,1312
40825,3530
44612,314
63254,645
3763,8390
40004,177
72492,6840
36840,4668
79887,3986
85036,658
60414,1687
45171,2873
84756,2496
64522,1798
66389,2032
97134,1000
64828,2438
41908,981
86947,1875
66969,2560
96437,1683
68277,2852
82936,1948
62471,652
47703,3713
67671,3813
80027,1873
3218,7994
34550,5501
41768,747
72507,2772
80914,1616
36223,1472
32933,137
51296,559
43930,2805
70927,1224
59418,1407
26155,4570
53968,225
73549,3030
74699,3680
66226,1199
41625,136
66891,2850
32096,726
34923,2388
38475,3060
23624,3106
56592,2130
88269,453
54432,3598
64085,1263
69247,4556
60593,721
32839,910
5606,1953
72639,3518
70601,2364
78331,1121
48154,397
67377,1215
49817,820
32084,556
4252,4327
76463,7264
74391,2355
25979,5462
67234,1939
58300,1361
81004,977
72526,3090
97186,5007
32011,264
44980,5102
46877,478
41744,634
41743,258
78292,1033
44844,2932
97291,1634
7153,2785
81780,1943
57238,2634
50539,3476
70836,1576
34898,3625
86512,2321
7374,1550
75577,483
87035,1268
85509,2730
98326,940
62964,1433
60813,2658
33156,1662
87354,2631
67177,3163
53529,2376
72621,502
73023,249
74645,2184
51649,598
86575,1982
37436,2259
67530,2906
87252,2761
77033,1986
62398,3594
42478,2479
33456,3379
61707,2971
42288,3062
43958,785
64870,843
45498,518
29136,4026
88069,390
38103,4599
4870,3457
83297,1324
70779,4654
6707,5164
78894,2490
88176,798
64747,814
60796,3486
74948,8285
24852,356
49286,655
22709,2010
38578,254
98622,2069
86193,4292
40574,841
66393,950
68101,1356
59317,750
56789,2001
50840,2271
96395,1439
72202,823
32262,1493
35016,778
62173,1518
11365,961
52413,857
4356,2765
40012,94
18227,2359
68715,4176
37547,1856
76114,10365
69169,4768
76152,498
71274,1012
96499,1954
39881,1117
96174,308
2227,8367
86075,1976
74508,2627
54000,2273
56332,622
50205,3056
56295,2363
81458,2298
70759,2694
35163,17845
87883,2094
82313,2336
43813,1066
72572,3774
66441,1479
2008,1665
63459,925
61077,4975
37025,649
31853,808
73718,4649
35046,641
68976,1390
44028,1459
87187,2661
41592,939
78630,6476
38614,437
41835,1697
51197,230
34360,1721
38070,4392
4700,5687
32565,320
43069,1073
37942,3454
31903,1094
66887,3717
35002,1143
48332,757
32264,634
76841,3743
43019,964
96231,2344
40998,1394
72654,8748
3177,5677
81184,2485
84876,514
49668,856
37982,1813
50141,2155
85746,3630
68513,2130
61029,2074
76052,1966
60305,2095
49828,1512
10628,189
30081,2869
84860,3245
41109,1826
47347,1412
54238,3012
69555,755
35479,1525
96448,877
63761,7771
41640,1834
72611,703
40150,1701
53894,1631
98106,1953
66651,3463
39683,700
51322,4618
50889,2890
31749,267
76871,2470
52623,1073
7836,488
29748,2117
66971,2681
72610,1116
84475,2147
95736,655
41357,1791
80665,2839
29991,294
34833,930
34900,40
7063,209
77122,2435
31634,2951
56122,3780
38190,5440
43791,3081
31785,291
3394,374
60677,3020
54362,3928
5315,986
62190,2797
7954,203
43945,2208
65932,3145
51941,445
96295,1154
26448,15311
35871,702
49924,3046
2484,76942
32941,138
40605,614
4336,236
83298,6416
36324,889
99263,6187
87921,2378
51298,838
87248,2946
65830,596
4854,1404
32780,2343
33813,1379
35399,6904
54055,423
4722,2432
71051,1106
74456,2591
43665,266
22120,2476
33324,1361
41432,1673
74017,2108
34996,642
79167,1938
24536,3836
39789,6382
64830,1229
35043,2831
6731,27529
68096,2830
1030,38583
74641,986
35766,3158
82023,3263
41467,4435
39651,2356
53356,4317
54806,4859
82628,925
79048,2423
67224,2821
96505,1199
46276,4287
65404,253
35657,1031
96237,313
9524,7703
87285,186
45081,730
39481,432
36554,465
41322,892
44297,426
41720,1601
67213,3914
85606,6184
54542,482
44360,419
73797,2250
53298,13533
73103,4217
72440,25715
57218,2699
83739,286
60297,1441
79891,4399
72318,2004
68652,4310
32710,389
33847,1787
96827,1549
2233,687
32870,1032
52423,884
39818,11221
57569,517
76048,2233
34968,627
71480,1366
52529,1083
52513,1324
85030,1341
84541,1572
62345,3870
38211,1745
38781,10321
99054,4155
34027,10866
83292,2364
38586,349
45383,2915
4960,1482
52364,455
86454,950
41281,1157
9948,20297
3909,767
86908,2361
34371,819
74463,2251
74519,4601
49900,2037
4247,1748
41092,2412
33723,1220
30016,448
72724,713
80747,1640
4323,237
69436,1136
41956,1484
98978,535
64871,1577
52433,643
81203,594
7692,2493
4078,11571
48066,1682
64542,2360
60681,576
50722,2350
98357,773
75014,4472
9525,2959
72403,1155
58580,1261
50899,1560
30375,7401
87089,2285
64003,1604
84334,496
35507,4623
71859,1309
71082,844
79624,6590
43666,248
41896,1168
6278,802
35428,3961
63236,1901
84868,2099
86634,2120
95816,575
58921,1666
71101,1251
25975,10475
86870,1949
7275,608
40926,6152
40005,304
82466,579
40691,1577
47411,1680
52843,4500
71188,826
35467,1161
61978,1969
41497,2369
51288,2828
6308,3403
7610,411
40633,598
41922,956
87412,2421
32804,2450
98464,4520
29632,9065
58037,2887
85754,2605
3151,4427
78150,3272
52306,2743
50982,2007
35669,12293
31690,5205
43662,272
43536,321
80698,1129
47385,610
41612,1544
79754,1886
55967,1625
32840,296
78912,2467
42729,236
38518,820
39579,2203
36224,885
54664,4377
44390,1257
56369,3463
98084,1511
72712,1053
32461,2051
78644,401
58837,534
83093,1197
4360,5392
32388,903
34680,4756
3937,1550
66785,2387
79957,2282
81801,3729
85715,2719
48774,1183
41542,1651
87172,2290
41674,3140
86856,2429
37940,1876
68251,2456
58810,1111
96162,3114
32960,14265
28394,631
83743,795
38256,21932
38066,2890
68473,3112
66880,2346
73048,1072
7005,2548
72197,1267
44563,860
76192,2208
68004,2834
82174,3060
37724,2073
35257,5457
30368,4767
75460,2280
43710,265
69182,1083
33631,425
40286,367
78536,1275
73019,2004
80212,1210
40019,1743
69224,6817
73947,3604
37613,1103
65399,1997
81545,821
40259,674
9260,13285
96117,511
60858,944
74732,10810
38863,290
38042,3038
66775,2013
80666,1176
49487,1252
63871,858
81487,722
22819,590
52299,1126
29422,1840
74322,2303
42381,3269
74876,4288
65101,4604
7647,1772
43762,239
29616,22385
87756,796
34135,1393
5646,182
53015,706
54719,2485
60863,1521
74515,5466
62648,2142
77960,848
71687,882
28942,6825
5379,1951
55018,2033
64769,1504
42869,424
38306,1055
79968,3263
42417,2268
87506,1514
6644,15069
29277,7027
31063,9405
41897,3869
46399,1202
32397,5150
5041,4196
43661,248
81785,1056
57246,4177
60438,5178
48658,1010
76641,5550
72519,1326
39762,9013
76095,1220
7245,689
41645,2626
2098,19066
66582,2702
97956,1225
87940,819
39817,1639
59244,1373
69429,1883
66038,849
71503,4568
38944,1421
60764,4830
79284,2886
70833,7132
24702,6717
68814,3452
64072,1936
64308,6066
81748,417
65907,2634
37242,1820
78642,1270
40728,277
40711,959
4096,8449
78985,3342
82392,3785
85978,2320
24637,942
26556,5595
23810,6125
35955,2161
51083,390
58288,421
58748,2198
54528,2202
66812,2567
7184,1057
61885,1610
31861,5251
38568,902
49474,2240
42587,333
67354,2099
37220,1463
81588,1578
74371,880
86573,2527
51312,1027
36920,2042
40113,2336
72964,594
6768,4049
95906,4061
98792,1536
39724,1714
96212,549
26370,9842
88178,225
76119,3207
80622,1370
60274,1903
79981,4093
49352,807
39730,1589
72711,10205
41422,514
29486,4407
9494,551
82104,2647
66547,2054
83101,2851
41423,2163
4904,129
70600,927
61529,2981
49113,1159
36922,1230
57378,2135
67039,2762
5002,7358
79292,2108
53957,378
34729,1720
73637,4004
35071,4012
88181,974
40250,1009
79467,2188
35004,272
4794,4804
6638,2081
1525,25728
35371,238
95786,8975
66981,2265
74934,515
54254,811
43725,269
42543,1345
61425,7213
98507,2915
72084,1326
83900,1656
53952,3296
67527,2306
97894,1071
99023,7916
41561,539
9497,858
25079,2821
4390,4121
68437,2198
43708,265
54959,1916
42511,1098
98350,1254
85238,1061
69554,1037
5527,524
38110,5728
24184,1349
81093,5010
61888,2629
59000,270
71703,1155
54883,278
47966,2252
51680,2546
72796,495
34785,265
98045,375
84337,577
78141,697
54213,2330
42050,254
96432,2230
43004,500
72823,740
51731,421
75388,1985
74725,2636
76199,1139
25368,12616
53994,1596
72534,350
76107,6845
37438,1970
87259,2292
64171,346
31889,5222
68383,2293
35631,6079
49994,3042
84661,1112
48109,1225
52421,1006
6639,2086
64865,1416
40160,2324
80683,284
4685,2917
66968,3409
72599,705
78757,1442
51396,1022
61855,4123
35490,1744
78901,4660
42225,1589
41880,2230
40734,557
29847,3981
66836,2185
32715,2639
87126,3218
82258,3494
32834,481
86585,3690
65253,1350
85423,3056
34897,1984
97916,792
87081,2457
82079,2809
32035,1544
72974,261
45447,2607
2246,2604
77988,897
52342,432
52426,893
70986,10448
71302,617
61484,255
34397,756
64875,816
48428,1868
62614,3944
24145,528
30516,1751
98177,1932
48814,884
98535,3072
63234,553
64089,1164
62567,2738
87091,1290
82639,1992
73878,3795
51483,1094
36792,1720
57380,2937
68377,2655
85740,2194
41641,1168
66382,5456
97739,5792
57585,2361
8544,3496
59547,1998
47399,1713
51070,955
28653,851
78089,339
73317,1284
72145,1054
63360,4062
42602,603
79901,3184
6797,1534
82349,1010
31328,136
39648,529
35487,1286
50578,948
35073,526
3195,828
96887,1231
86700,2260
44550,859
75463,546
67713,1961
74033,2537
47422,857
63338,3027
33788,2556
64043,1891
9210,405
55586,3351
82108,6606
88201,1898
38173,1067
40389,1297
82448,725
69231,1995
8072,5519
57784,3010
72369,1039
86186,3379
84692,1786
76908,2248
80745,22670
26468,6106
54086,2527
96232,960
36807,1575
5470,299
98310,1670
52574,719
75679,2122
49642,1431
87031,1353
68857,2918
40985,2492
66482,2120
69174,1653
3877,6843
31742,316
88004,283
4683,1414
57210,3328
71165,1057
85637,2105
6436,1298
85422,2165
96947,683
39006,820
71151,3104
87036,2853
4335,3682
47361,2721
36381,925
44035,501
32867,7454
37503,1480
85697,3124
60244,3209
41064,3523
4459,1068
78934,5791
35384,2030
54183,6061
97415,3957
32089,10527
35800,868
37872,5529
87030,2629
32381,14282
68257,2687
64412,348
64684,284
86145,2384
61938,2318
41312,2771
3918,956
34040,4798
73124,2747
81640,4655
40374,726
86117,2911
30266,1177
34477,3092
63075,1309
64593,472
69346,1573
43115,2666
53651,1472
32052,427
7370,1536
34074,1602
78964,2481
64061,1074
37495,2455
43117,1201
51031,2161
97065,150
39421,666
9222,116
51177,269
87072,3421
4677,38341
77135,4676
37092,1285
72355,2458
24696,3584
35780,1419
56530,1129
67293,2018
58403,1936
8794,817
48458,2217
96458,2009
74668,4403
54424,7457
26571,5264
98744,2871
56481,414
87087,932
4101,2849
42648,580
69654,1360
43712,285
47484,728
38426,1228
35870,4564
76143,862
49725,1071
62019,2043
34647,1563
40451,987
45352,1006
39525,472
57140,2742
72415,1974
34272,138
40732,1195
51682,458
98608,609
87464,563
68307,2047
82871,5556
76121,475
41869,520
75785,3220
44048,1517
40412,1430
68321,2797
52400,560
36889,2953
85736,2146
74101,2612
57100,1547
55842,2330
41960,2428
57037,3931
45465,667
38609,358
66711,2438
66076,75
4665,3051
6752,1311
44969,1417
54168,5246
69544,802
79936,2001
76050,3916
44163,269
30256,21388
59715,5353
4970,457
39270,344
74722,5037
40032,1586
37079,1312
62094,769
87775,1329
69545,867
50802,2092
51185,3271
96393,2505
53569,714
33423,1211
84191,597
11055,2071
85741,1061
58123,3719
32109,1062
53491,1776
7115,449
56997,3625
44072,1823
71653,781
52349,847
66397,3565
36583,1879
70624,2196
38616,454
75252,5561
77909,7699
41593,1724
39685,620
74884,578
51194,8055
58305,1829
60920,2639
54255,2532
59737,11809
43804,161
87277,1018
53879,1207
72124,3008
76627,3823
81888,3397
21676,1128
36773,53
45078,1104
78455,812
79089,2340
84948,4842
23049,1754
36563,273
95931,4227
57038,2345
31818,2008
78558,1064
23366,4043
61544,1836
37974,1522
53409,921
49067,1310
40336,1168
75032,4029
44021,294
44553,7833
7411,491
82160,2711
82547,2229
39291,1226
59454,2972
56579,2772
32385,3173
52587,757
85878,2043
75574,322
84266,6143
81840,3510
33718,2456
74349,2224
33841,827
41203,297
68062,2272
23080,2060
7239,2167
61523,2209
51254,132
8625,544
53087,254
64411,578
26909,4422
38983,1142
68521,2741
86402,2170
47304,1362
95924,1911
62491,5735
41677,1994
51577,1031
85411,3069
39719,318
59261,2249
86425,2483
74691,1075
38513,455
84384,590
72010,3674
31843,454
45813,2248
82102,2360
82516,1925
78025,1562
49476,2368
74528,2536
49945,2288
60722,7369
38999,2333
37620,848
64752,1785
7225,394
3139,654
38739,1865
74136,5075
34587,1988
58958,1604
88291,2551
61451,781
4739,1634
64754,1733
82467,364
60388,588
39426,265
38783,955
40745,922
41173,380
40672,598
60337,1190
42180,677
63113,5117
76266,4205
64781,3338
38508,459
85980,2913
5022,1271
35633,962
87179,2282
63700,4196
43939,1735
26891,6128
58946,143
85426,2258
47501,1167
48796,1524
42501,4317
87778,608
74947,1103
49844,1974
49481,2241
53159,613
72769,426
67572,2239
54085,2730
32263,759
37326,1836
81996,2572
50704,4111
50885,3288
48615,3595
81212,1170
50461,2719
88156,247
48635,661
43189,869
64509,1226
60415,1493
56991,4052
34434,2066
72332,7461
69543,1271
3149,7712
35928,6402
72996,305
98107,1585
79925,2078
81491,1791
40133,1380
34438,4036
34931,1149
51610,4491
43674,285
31865,1681
41023,866
58689,1954
96394,4845
85935,2105
79869,2263
86708,2871
34163,152
34402,4993
60370,1111
5093,943
83951,1341
66653,2229
69902,1367
32175,671
32382,5057
87999,220
35025,148
50566,2446
73319,2861
72512,3010
64023,1610
59046,6732
50803,2470
59458,1712
63239,748
63383,1559
64936,1828
41029,662
48189,1140
41598,597
36853,7352
31146,6915
36825,1950
78290,170
86183,2327
56498,1781
82184,2048
40014,751
52360,456
40585,2541
67649,2385
43083,295
37639,1217
40516,2143
81873,2685
83443,984
74629,25544
60070,351
71416,2540
35750,1592
45424,2192
34672,8659
36322,365
54807,871
83529,1729
86896,2425
73439,1601
56655,1246
73894,317
83986,1934
60705,612
87242,2673
59644,11125
4361,2960
73159,2816
38945,539
76214,1596
42170,1634
71239,9531
69128,5270
7629,2978
44552,2342
87321,734
52676,2219
76102,1422
73083,2653
35031,951
57013,2962
78553,151
5087,319
96456,6161
57063,4925
99129,3137
8149,959
61215,2591
7340,301
32704,1850
40174,439
57434,2235
37719,1210
96498,794
76634,758
61929,1115
49570,104
48718,15902
36872,1509
62080,225
35148,4393
56141,2724
40515,4893
54111,2073
56281,1403
84910,4135
2848,6860
31100,6506
42036,424
56455,2313
95771,2849
4362,1233
60406,2987
59368,4096
60738,771
87328,2114
82991,887
71497,1936
34295,1327
97725,1996
26492,2967
40860,530
33972,11593
85642,4042
86101,2514
34674,254
97664,5426
83518,2983
40651,565
79792,1893
42622,1288
3203,2759
48196,1404
76188,527
87119,1060
39306,1670
60840,3538
96034,13366
36745,1445
4827,5025
65561,2173
35829,961
68470,4321
61757,2441
27122,2635
32854,305
43736,281
43657,225
68913,269
59303,2593
43660,248
74365,2840
31355,133
59972,3312
40669,1991
10000,2551
53128,611
74749,12327
67056,2712
55027,2628
78606,985
97892,912
62836,992
34693,2402
37469,1852
32925,6443
63564,2654
43174,1574
57160,571
87936,3236
4271,1563
98180,1659
57283,5498
41280,1815
48224,1811
76134,826
41229,1508
44450,2145
39886,1147
61573,3347
34465,5796
52382,871
57944,1593
96181,753
82356,2561
48810,1422
68725,3223
37300,2017
74082,1216
34621,897
70930,2189
83076,3816
34907,906
42477,2349
83750,3245
85416,4020
70996,3645
67020,1967
54148,2865
34336,3676
49061,1291
31517,1327
74359,2231
36581,696
42004,1071
87504,3293
33630,283
39272,300
37083,3332
67833,2309
82176,2272
50485,3499
85592,2912
40110,449
52504,1226
52398,877
50229,2904
32731,9030
62934,394
88293,6632
74382,3249
68129,2011
52214,529
60617,2407
95973,5478
69078,282
76440,9051
72797,6834
82735,3466
33717,9732
58054,2811
55823,1517
32227,127
76044,2516
80195,238
85338,1032
24394,2612
24093,4709
7117,5710
99152,1589
66039,544
37398,774
70983,2130
37860,830
43110,1085
76198,771
9730,454
49226,2280
67873,1896
75480,5444
72904,1689
62425,7610
51855,1198
27111,2044
48263,1849
26552,2927
95783,2011
58904,5399
45366,756
34061,899
62669,799
62275,22869
63498,596
72878,969
68081,3282
10531,1662
34609,3843
50710,1443
49533,1959
70617,7192
35910,409
78900,4455
63897,3617
86077,2235
31756,1659
98102,862
54328,3475
26450,140
32876,610
76739,534
43011,848
74932,896
53031,738
62522,1718
85877,2363
7043,1155
62242,2499
29699,32
37021,831
40276,2249
60521,1152
70918,1733
81986,3610
51562,218
54669,2671
55314,2770
31760,981
38511,459
51719,1710
67002,2732
81977,2112
65273,1162
96131,2618
35045,1509
37632,5337
4618,3246
40257,188
40360,955
34640,1380
76299,791
4770,1756
63401,583
67282,2204
35538,2893
53789,3273
96331,748
62812,2260
2855,12902
3117,1862
55151,2028
79653,2644
32632,1839
68630,2915
7226,613
72751,3447
79094,2414
43742,261
51292,441
23246,902
37014,1128
42878,10223
54258,4826
32214,11704
65788,914
38367,138
36206,435
50950,2471
41829,1635
8095,8535
73930,3128
72038,1202
41100,2240
85905,4417
68921,2879
40602,313
39245,2730
61740,1144
52484,639
35622,2034
83395,2588
7673,3785
30199,4478
65810,1151
56832,962
29864,687
70547,981
41923,996
37137,2190
72528,1881
62971,260
35205,2067
60240,2857
37009,1767
62824,426
74385,2366
60684,704
97285,162
34240,1326
83135,2919
55217,4175
41606,495
85906,2163
86550,1885
4249,427
67718,4580
39534,221
60871,183
37089,1665
33322,1857
72828,1316
72829,1991
40165,1972
34312,2846
87988,1325
42128,1458
64909,3039
88070,4571
43820,130
79313,5739
31138,5275
96828,760
80253,2467
96758,882
34285,1696
26496,5787
97807,1526
33162,3424
9796,4898
47752,804
1886,926
59384,797
76172,1824
96457,356
41249,3652
61414,4030
51951,586
71366,1949
25033,16879
25286,532
41575,1222
73093,576
55336,1135
87761,1146
61194,614
62259,840
56640,532
46108,388
34021,3916
82021,2822
72237,2250
68732,559
45217,2420
73913,2175
44985,108
86441,2213
34678,4739
60788,964
3069,949
38624,432
36586,523
40031,387
42016,1649
78105,1598
82243,501
72812,1205
95867,419
6349,760
34593,4473
87232,22450
67083,2507
47921,1312
82679,699
35506,1376
53947,269
31977,746
32016,282
57079,1870
86877,2160
98104,716
41576,479
98917,897
82420,4262
34584,6022
43881,3066
54046,3665
73008,4627
30025,2409
71382,3592
82020,7263
42641,473
49490,606
43650,277
87085,1168
58109,3464
81766,2317
84412,848
38611,386
74745,1188
39425,464
67945,2222
70829,1055
45358,1345
71278,1162
79874,6991
52188,1659
26788,6274
71690,604
67473,2444
38168,214
96744,1729
37359,1653
75932,4558
69051,2089
55894,355
49312,1317
38031,1108
74634,3213
41921,523
67007,3419
42800,495
42265,12220
80966,2692
54102,4413
54240,2291
41287,3004
54966,4658
86530,3361
51051,741
38628,309
27101,84
86772,4273
72284,1356
67629,4835
86419,2930
74182,2081
42811,644
32673,407
60893,1444
34492,892
4982,658
87766,468
60724,1758
47476,796
96460,12615
81158,3434
88177,659
82331,2442
72520,1981
30020,1468
48451,4945
86720,3017
52507,7161
58919,1301
76447,4265
41348,1875
35755,755
24214,4827
21647,3612
30518,1380
11416,4924
26529,2458
41632,1762
33695,6206
36679,589
36197,468
55312,5312
45898,382
58139,3374
85823,2575
59013,2089
96015,2236
44391,1131
68499,2518
56022,1478
86429,2716
57119,2439
27757,2895
72391,1811
60784,1337
40061,6314
81170,1772
60543,2211
50248,2436
74126,1415
59082,291
40036,515
58518,6788
63283,3039
63551,1206
79955,3491
45482,1378
24065,476
79916,2568
65351,670
82995,1477
33434,1267
38899,942
30054,783
99150,8338
81967,2887
35106,2868
3397,9932
56732,531
75347,1139
60125,2051
67674,2821
70841,1297
6935,1133
96171,2555
69660,2348
68082,2018
73241,981
52126,1097
81259,840
38506,460
78548,1260
45124,1430
77818,1358
65917,1162
84135,1617
69677,1868
31096,372
34629,5139
51126,1543
80190,1092
76636,278
52732,2541
54520,1681
70772,3902
38785,332
52394,1003
96128,648
61702,3224
82846,790
36159,1759
88332,906
39508,5088
68106,3786
7668,172
30007,2684
31746,450
34456,20585
38130,1952
41638,1631
74398,1333
41375,840
39859,1271
87382,3666
51564,613
51229,417
39980,1440
40078,1986
34917,4174
72775,4499
36327,581
4327,33561
41112,2200
52480,1015
7941,1514
74898,801
4102,2663
84677,56928
58916,459
4473,2316
57121,7451
56159,3764
66529,2700
52053,1728
63267,2869
27203,2633
42264,526
63578,3089
62589,1281
87411,1267
47673,499
41012,864
59978,5124
63323,2830
61438,3583
60988,2452
35544,1743
75542,2614
43675,285
42809,1700
28397,3697
51615,337
41991,348
42159,1352
37722,1121
74715,1288
74374,11028
74754,709
60383,4036
45428,760
63765,629
68115,2614
51706,471
54650,910
99073,553
79602,2445
72375,1907
85898,3427
75132,2277
85363,1432
7609,1460
4056,5449
5526,215
95806,2424
78867,616
75002,1794
85471,3511
83160,1543
52339,1178
73299,259
40584,1892
64694,1505
68162,6769
99366,1781
59128,3501
34903,40
75718,2528
66022,603
81274,4362
7464,231
55294,2319
35606,3143
74341,2150
62005,2143
86520,2156
67255,2205
68453,4865
96148,982
79908,2185
85505,3015
35360,1558
35458,1703
34428,2491
95688,797
38634,139
74622,887
28630,8867
36796,3506
51371,2171
63385,1696
40992,1692
82232,4053
98560,3420
7430,215
56224,1454
74102,3465
75837,5563
75058,1418
42644,2468
54783,5278
74145,2543
98192,234
66690,5342
38635,3830
58912,500
29713,394
43766,3557
82812,1467
42390,2238
2001,204
41004,4415
19620,2367
74696,4979
86558,2400
88006,326
36355,675
97899,328
53562,1901
34129,864
23737,5488
49023,4819
74116,2443
96196,1135
36123,233
73024,323
54455,832
25854,6315
96379,821
97940,1941
50039,950
72773,613
49766,1381
75413,567
85515,2740
43020,418
56774,2648
64180,1580
46606,80
42213,2649
31762,85
73310,1446
32546,7257
56284,8352
98487,1957
78847,2753
37561,7124
67966,2411
87281,828
36618,1909
69630,2159
43926,1594
74836,2874
38378,2369
81902,6175
5405,156
87986,450
37970,1061
35020,502
85625,2003
54897,4066
38315,4621
60550,4810
43727,293
82708,1915
41091,2600
30271,5890
58221,5575
32407,1697
39584,545
52481,1145
51188,1643
82930,1429
85024,2444
40339,903
86860,2980
38191,6561
23807,2235
67908,2260
51110,657
47342,1175
76889,2957
66604,2331
2193,1099
68113,273
49091,763
70722,3038
47414,2574
78041,825
31789,275
96056,2622
23476,4833
55325,2467
48989,1555
71846,5568
73842,1502
86298,2288
49093,1958
24176,7069
39550,2999
51507,2232
98119,1837
11401,1443
26711,2506
2719,3555
87250,1860
77989,5454
84420,1180
43927,1950
98719,2911
68642,5012
6549,2470
37385,1749
37951,696
38704,1035
67843,4021
22069,1770
37454,1530
41250,1735
42850,214
75421,1952
70787,3204
71317,3131
79631,2532
5000,708
86301,2798
32328,222
71042,7297
63999,2638
2656,491
62112,4205
49109,3703
68803,2635
35686,2459
78883,2052
81807,870
40494,1582
88239,2408
60180,7551
31783,277
42206,1515
72193,826
74064,4236
98577,2670
98157,1183
99272,23585
36866,169
67899,2309
41068,2275
7402,2048
66469,1328
35034,5071
74933,1854
50725,1121
79820,1986
96179,3652
50609,6407
86318,2600
43572,2946
47788,3517
4395,1949
53332,2708
57903,2303
87266,1873
10176,5100
65922,1215
96252,292
99096,4077
67290,2450
86806,2857
82085,1821
60824,253
69000,302
60144,2218
86131,2451
36395,1172
55004,2790
74062,2971
86472,2387
33050,2118
85115,2151
80525,2605
6779,11581
41088,2520
21839,578
52425,1448
99467,2573
38419,1172
43706,248
10818,1018
34178,2062
36606,2738
34075,1071
61016,2758
34567,2381
40841,1029
52929,339
56897,1434
57503,3071
87782,2111
35221,1140
57673,3549
41470,1246
70711,2575
4040,13364
87886,2626
85077,366
86386,2526
37930,2303
39420,448
31798,220
39704,635
52357,1103
52658,4217
7335,464
7047,531
29206,6571
95968,116
37440,957
94314,1872
34929,553
42435,3042
32079,1029
61768,3833
80792,1235
62034,2927
4966,3465
63653,1606
99372,3499
41224,1639
60734,3206
28284,3395
79974,2094
61816,3016
96416,1103
67322,2389
71062,1162
57052,2383
74697,1074
51695,1536
71233,410
36403,1334
70716,8390
83853,1674
32277,1793
68097,2889
78632,2478
87302,20530
26168,5406
32428,3638
66405,2358
5422,3637
87084,2349
96823,4305
68348,2057
35585,7434
82437,2005
75491,2189
99338,1178
66588,2232
43810,427
51745,5701
